time,"latitude[unit=""degrees_north""]","longitude[unit=""degrees_east""]","temperature01[unit=""deg_C""]","temperature02[unit=""deg_C""]","temperature03[unit=""deg_C""]","temperature04[unit=""deg_C""]","temperature05[unit=""deg_C""]","temperature06[unit=""deg_C""]","temperature07[unit=""deg_C""]","temperature08[unit=""deg_C""]","temperature09[unit=""deg_C""]","temperature10[unit=""deg_C""]","temperature11[unit=""deg_C""]","temperature12[unit=""deg_C""]","temperature13[unit=""deg_C""]","temperature14[unit=""deg_C""]","temperature15[unit=""deg_C""]","temperature16[unit=""deg_C""]","temperature17[unit=""deg_C""]","temperature18[unit=""deg_C""]","temperature19[unit=""deg_C""]","temperature20[unit=""deg_C""]","temperature21[unit=""deg_C""]","temperature22[unit=""deg_C""]","temperature23[unit=""deg_C""]","temperature24[unit=""deg_C""]","timestamp[unit=""1""]","temperature03b[unit=""deg_C""]"
2017-09-04T03:14:50.338Z,45.933,-130.013,3.7286,2.8209,10.9644,4.4196,2.9603,3.2532,3.4823,3.0925,3.1012,2.5972,3.3954,5.4418,3.4253,2.9933,2.6805,3.9735,3.837,2.7639,2.5188,2.5301,2.7954,2.5121,2.4948,3.4372,3.16E+09,5.4822
2017-09-04T03:15:00.339Z,45.933,-130.013,3.7438,2.8183,11.1364,4.3787,3.0533,3.2766,3.472,3.1049,3.1071,2.6045,3.4514,5.5709,3.3978,3.0239,2.7409,3.8995,3.9658,2.8344,2.5253,2.5363,2.8227,2.5144,2.4994,3.4479,3.16E+09,5.5682
2017-09-04T03:15:10.339Z,45.933,-130.013,3.7554,2.8125,11.2544,4.317,3.1692,3.3033,3.4644,3.1333,3.114,2.6163,3.4964,5.648,3.3689,3.0674,2.8194,3.8252,4.0956,2.8997,2.5359,2.5428,2.9088,2.5163,2.5033,3.4584,3.16E+09,5.6272
2017-09-04T03:15:20.337Z,45.933,-130.013,3.7674,2.803,11.3631,4.2392,3.3016,3.3296,3.4598,3.1631,3.122,2.6338,3.515,5.708,3.3394,3.1299,2.905,3.7575,4.2228,2.9515,2.5445,2.5487,3.0033,2.518,2.5055,3.4662,3.16E+09,5.68155
2017-09-04T03:15:30.339Z,45.933,-130.013,3.7853,2.7923,11.4425,4.1529,3.4304,3.3485,3.4666,3.1927,3.132,2.6553,3.5284,5.7714,3.3088,3.201,2.9955,3.6945,4.3492,2.9846,2.5523,2.5545,3.0736,2.5206,2.5085,3.4801,3.16E+09,5.72125
2017-09-04T03:15:40.339Z,45.933,-130.013,3.8127,2.7827,11.4688,4.0569,3.5199,3.3589,3.4784,3.2248,3.1418,2.6825,3.5313,5.8117,3.2785,3.2604,3.0854,3.6382,4.429,3.0137,2.5577,2.5608,3.1199,2.5214,2.5098,3.5014,3.16E+09,5.7344
2017-09-04T03:15:50.338Z,45.933,-130.013,3.8495,2.7746,11.4465,3.9587,3.5689,3.3593,3.4859,3.246,3.1543,2.7115,3.5321,5.8032,3.2486,3.2991,3.1653,3.5898,4.4006,3.0435,2.5614,2.5709,3.1443,2.5238,2.5109,3.5284,3.16E+09,5.72325
2017-09-04T03:16:00.338Z,45.933,-130.013,3.8823,2.767,11.4187,3.8675,3.5864,3.3525,3.4912,3.2507,3.1666,2.7401,3.5385,5.7318,3.2181,3.3259,3.2249,3.5563,4.3397,3.0664,2.5641,2.5804,3.1554,2.5257,2.5105,3.5564,3.16E+09,5.70935
2017-09-04T03:16:10.338Z,45.933,-130.013,3.9116,2.761,11.4307,3.7902,3.5789,3.3385,3.5022,3.2414,3.1784,2.7656,3.545,5.6191,3.1897,3.3416,3.2626,3.5522,4.2354,3.0661,2.5619,2.5857,3.1566,2.5267,2.5078,3.5859,3.16E+09,5.71535
2017-09-04T03:16:20.338Z,45.933,-130.013,3.93,2.7554,11.4345,3.7489,3.5554,3.3182,3.5145,3.2239,3.188,2.7875,3.5432,5.4718,3.1627,3.3445,3.2817,3.5648,4.0941,3.0429,2.5593,2.5875,3.1482,2.5256,2.5033,3.596,3.16E+09,5.71725
2017-09-04T03:16:30.338Z,45.933,-130.013,3.9312,2.7501,11.3528,3.7451,3.5161,3.2932,3.5235,3.207,3.1946,2.8047,3.5269,5.3053,3.1366,3.3352,3.2849,3.6052,3.9479,3.0056,2.5534,2.5854,3.1316,2.5233,2.4973,3.5699,3.16E+09,5.6764
2017-09-04T03:16:40.338Z,45.933,-130.013,3.9295,2.7459,11.252,3.7634,3.4694,3.2643,3.5397,3.1916,3.1986,2.8163,3.498,5.1274,3.1164,3.3141,3.2759,3.6762,3.8082,2.9639,2.5477,2.5801,3.1115,2.5198,2.4908,3.5159,3.16E+09,5.626
2017-09-04T03:16:50.338Z,45.933,-130.013,3.9345,2.7419,11.1194,3.7905,3.4177,3.2367,3.5561,3.1827,3.1996,2.8252,3.4532,4.9471,3.1014,3.2851,3.2558,3.7429,3.6831,2.9211,2.5415,2.5728,3.0875,2.5164,2.4842,3.4528,3.16E+09,5.5597
2017-09-04T03:17:00.339Z,45.933,-130.013,3.9355,2.7398,10.909,3.8146,3.3643,3.2124,3.5579,3.1755,3.1982,2.8281,3.3994,4.7701,3.0943,3.2509,3.2294,3.7931,3.5721,2.88,2.5345,2.5651,3.06,2.5127,2.4774,3.3881,3.16E+09,5.4545
2017-09-04T03:17:10.338Z,45.933,-130.013,3.9293,2.7413,10.6661,3.8466,3.3076,3.1959,3.5477,3.1679,3.194,2.8284,3.339,4.5979,3.0956,3.2141,3.1975,3.8575,3.4716,2.8418,2.5272,2.556,3.0287,2.5097,2.4722,3.322,3.16E+09,5.33305
2017-09-04T03:17:20.339Z,45.933,-130.013,3.9178,2.7448,10.4007,3.8943,3.2492,3.1862,3.5316,3.1588,3.1878,2.8261,3.277,4.434,3.1034,3.176,3.1624,3.9071,3.3786,2.807,2.5212,2.5475,2.9985,2.5056,2.4667,3.2571,3.16E+09,5.20035
2017-09-04T03:17:30.338Z,45.933,-130.013,3.9025,2.7514,10.1465,3.9651,3.1953,3.1801,3.53,3.1515,3.1805,2.8214,3.2162,4.2817,3.1192,3.1391,3.1261,3.9399,3.2944,2.7739,2.5135,2.5387,2.9677,2.5017,2.4629,3.1999,3.16E+09,5.07325
2017-09-04T03:17:40.338Z,45.933,-130.013,3.8795,2.7577,9.9751,4.0428,3.1446,3.1755,3.5343,3.143,3.1714,2.8151,3.1606,4.1432,3.1386,3.1053,3.0903,3.973,3.2198,2.7439,2.5081,2.531,2.9386,2.4977,2.4597,3.168,3.16E+09,4.98755
2017-09-04T03:17:50.339Z,45.933,-130.013,3.8561,2.7622,9.8958,4.0999,3.0928,3.1707,3.5318,3.1271,3.1621,2.8076,3.1098,4.0201,3.1602,3.0743,3.0555,4.0145,3.1524,2.7167,2.5025,2.5232,2.9107,2.4943,2.4574,3.1714,3.16E+09,4.9479
2017-09-04T03:18:00.337Z,45.933,-130.013,3.8383,2.7642,9.7761,4.1308,3.0487,3.1669,3.5215,3.1072,3.1537,2.7979,3.0643,3.9119,3.1825,3.0449,3.0222,4.0649,3.091,2.6929,2.4981,2.516,2.8847,2.4923,2.4555,3.1824,3.16E+09,4.88805
2017-09-04T03:18:10.339Z,45.933,-130.013,3.8232,2.7643,9.6238,4.1557,3.0105,3.1641,3.501,3.086,3.1439,2.7886,3.024,3.8152,3.2088,3.0209,2.9897,4.1188,3.0349,2.6713,2.4943,2.5096,2.8592,2.4889,2.4547,3.1714,3.16E+09,4.8119
2017-09-04T03:18:20.341Z,45.933,-130.013,3.815,2.7643,9.5628,4.1731,2.9732,3.1585,3.4711,3.064,3.134,2.778,3.0051,3.7283,3.2381,3.0002,2.9591,4.169,2.9844,2.6529,2.4903,2.5042,2.8359,2.4873,2.4536,3.142,3.16E+09,4.7814
2017-09-04T03:18:30.340Z,45.933,-130.013,3.8101,2.7681,9.5587,4.1758,2.9377,3.1501,3.449,3.044,3.123,2.7677,3.0104,3.6651,3.2726,2.9805,2.9297,4.2146,2.9377,2.6354,2.4875,2.4994,2.8175,2.4858,2.4526,3.1023,3.16E+09,4.77935
2017-09-04T03:18:40.338Z,45.933,-130.013,3.8038,2.7746,9.6356,4.1732,2.9048,3.1397,3.4392,3.0276,3.114,2.759,3.0103,3.6364,3.3075,2.9644,2.9034,4.2704,2.8965,2.6207,2.486,2.4958,2.8027,2.4837,2.4516,3.0581,3.16E+09,4.8178
2017-09-04T03:18:50.339Z,45.933,-130.013,3.7943,2.7839,9.7835,4.187,2.8757,3.1309,3.4372,3.0163,3.1047,2.7493,3.0016,3.6175,3.3456,2.9529,2.8792,4.3365,2.8628,2.6074,2.4846,2.4923,2.7905,2.4817,2.4506,3.0139,3.16E+09,4.89175
2017-09-04T03:19:00.338Z,45.933,-130.013,3.7798,2.7944,9.9561,4.2282,2.8536,3.126,3.4398,3.0105,3.0965,2.7405,2.9894,3.5984,3.3814,2.9445,2.8575,4.3875,2.8504,2.5949,2.4827,2.4898,2.7769,2.479,2.4502,2.9812,3.16E+09,4.97805
2017-09-04T03:19:10.338Z,45.933,-130.013,3.7683,2.8031,10.1649,4.3033,2.8373,3.1287,3.4347,3.0151,3.09,2.7308,2.9881,3.5954,3.4124,2.9365,2.8372,4.4202,2.8554,2.5832,2.4815,2.4879,2.7625,2.4752,2.4509,2.9659,3.16E+09,5.08245
2017-09-04T03:19:20.338Z,45.933,-130.013,3.7649,2.8105,10.3572,4.3911,2.8272,3.1357,3.4218,3.0193,3.0837,2.7237,2.9964,3.616,3.4357,2.9286,2.8181,4.4288,2.8523,2.5724,2.4807,2.4865,2.7466,2.4732,2.4514,2.9685,3.16E+09,5.1786
2017-09-04T03:19:30.339Z,45.933,-130.013,3.7602,2.8144,10.4609,4.468,2.8246,3.1417,3.4057,3.0235,3.0793,2.7158,3.0042,3.6542,3.4543,2.9236,2.7997,4.4121,2.836,2.5623,2.4788,2.4843,2.7325,2.4696,2.4518,2.9768,3.16E+09,5.23045
2017-09-04T03:19:40.339Z,45.933,-130.013,3.7514,2.8171,10.5199,4.5206,2.8245,3.1461,3.3829,3.0242,3.0727,2.7085,3.0237,3.7261,3.4676,2.9297,2.7834,4.4126,2.8085,2.5516,2.4753,2.482,2.7179,2.4675,2.452,2.9883,3.16E+09,5.25995
2017-09-04T03:19:50.338Z,45.933,-130.013,3.7452,2.8188,10.4889,4.5481,2.8221,3.1496,3.3648,3.0247,3.0678,2.7007,3.037,3.8026,3.4775,2.9474,2.7666,4.4211,2.7884,2.5417,2.4735,2.481,2.7044,2.4641,2.4515,2.9928,3.16E+09,5.24445
2017-09-04T03:20:00.339Z,45.933,-130.013,3.7406,2.819,10.4395,4.5395,2.8191,3.1548,3.3717,3.026,3.0648,2.6943,3.0342,3.8684,3.4875,2.9658,2.7506,4.4384,2.7693,2.5328,2.4714,2.481,2.6933,2.4622,2.4516,2.9824,3.16E+09,5.21975
2017-09-04T03:20:10.338Z,45.933,-130.013,3.7413,2.8194,10.43,4.5019,2.8145,3.162,3.401,3.0264,3.0648,2.6878,3.0293,3.9138,3.4971,2.9758,2.7357,4.4436,2.7448,2.5247,2.4694,2.4809,2.6873,2.4608,2.4516,2.9588,3.16E+09,5.215
2017-09-04T03:20:20.337Z,45.933,-130.013,3.742,2.8207,10.3563,4.4557,2.8101,3.1697,3.4303,3.0254,3.0679,2.6807,3.0248,3.9326,3.5057,2.9756,2.7229,4.4365,2.7261,2.5166,2.4673,2.481,2.6826,2.4597,2.4519,2.9567,3.16E+09,5.17815
2017-09-04T03:20:30.339Z,45.933,-130.013,3.7381,2.824,10.2395,4.3975,2.8033,3.1753,3.4427,3.0202,3.073,2.676,3.0418,3.9276,3.5111,2.9695,2.7117,4.3997,2.7941,2.5134,2.4655,2.4819,2.6792,2.4598,2.4512,2.9907,3.16E+09,5.11975
2017-09-04T03:20:40.339Z,45.933,-130.013,3.7293,2.8273,10.1895,4.3399,2.7976,3.1765,3.4401,3.0123,3.0804,2.6695,3.0891,3.9055,3.5157,2.9618,2.7007,4.3619,2.8585,2.5164,2.463,2.4815,2.677,2.4616,2.4505,3.0435,3.16E+09,5.09475
2017-09-04T03:20:50.338Z,45.933,-130.013,3.7159,2.8322,10.2006,4.3036,2.7911,3.173,3.427,3.0041,3.0876,2.6641,3.1359,3.8767,3.5172,2.9543,2.6915,4.3334,2.8715,2.5331,2.4606,2.4813,2.6747,2.4623,2.449,3.0873,3.16E+09,5.1003
2017-09-04T03:21:00.338Z,45.933,-130.013,3.6956,2.8389,10.2482,4.306,2.7856,3.1671,3.4069,2.9958,3.0926,2.6582,3.1671,3.8438,3.5147,2.9514,2.6834,4.321,2.8736,2.5587,2.4583,2.4803,2.6748,2.4622,2.448,3.1028,3.16E+09,5.1241
2017-09-04T03:21:10.338Z,45.933,-130.013,3.6689,2.8417,10.3265,4.3451,2.7809,3.1602,3.3875,2.9957,3.0962,2.6539,3.1809,3.809,3.5103,2.9521,2.6758,4.2978,2.8732,2.5771,2.4577,2.4792,2.6833,2.4622,2.4469,3.1263,3.16E+09,5.16325
2017-09-04T03:21:20.340Z,45.933,-130.013,3.6457,2.8422,10.3963,4.3945,2.7772,3.1525,3.3649,2.9988,3.0982,2.6491,3.1818,3.7787,3.5047,2.9535,2.6693,4.2847,2.8586,2.5851,2.4556,2.4783,2.6985,2.4618,2.4464,3.1616,3.16E+09,5.19815
2017-09-04T03:21:30.338Z,45.933,-130.013,3.631,2.8414,10.4458,4.441,2.7715,3.1462,3.3411,3.0057,3.0992,2.6455,3.1803,3.7509,3.4973,2.9528,2.6635,4.2845,2.8461,2.5832,2.4552,2.4766,2.7101,2.4613,2.4466,3.1994,3.16E+09,5.2229
2017-09-04T03:21:40.340Z,45.933,-130.013,3.622,2.8414,10.5092,4.4821,2.7656,3.1414,3.3197,3.0138,3.0997,2.6402,3.1792,3.7222,3.4898,2.9492,2.6577,4.2947,2.8228,2.5767,2.455,2.4746,2.7155,2.461,2.4469,3.2434,3.16E+09,5.2546
2017-09-04T03:21:50.340Z,45.933,-130.013,3.612,2.8431,10.5571,4.517,2.7577,3.1388,3.304,3.0231,3.0988,2.6366,3.179,3.6939,3.482,2.9453,2.6525,4.3077,2.7921,2.5668,2.4562,2.4731,2.7159,2.4601,2.4474,3.2831,3.16E+09,5.27855
2017-09-04T03:22:00.339Z,45.933,-130.013,3.6025,2.8474,10.5512,4.5526,2.7493,3.1397,3.2927,3.0286,3.0965,2.6319,3.1714,3.6694,3.4767,2.9411,2.6465,4.3226,2.759,2.5574,2.4571,2.4713,2.7125,2.4604,2.4471,3.3048,3.16E+09,5.2756
2017-09-04T03:22:10.340Z,45.933,-130.013,3.5882,2.8527,10.5475,4.5911,2.7445,3.1478,3.282,3.0286,3.0913,2.6281,3.1715,3.6594,3.4737,2.9335,2.6412,4.3187,2.7449,2.5485,2.458,2.4706,2.7063,2.4617,2.4474,3.3177,3.16E+09,5.27375
2017-09-04T03:22:20.340Z,45.933,-130.013,3.5696,2.8539,10.5618,4.6146,2.7453,3.159,3.2787,3.0261,3.0865,2.6245,3.207,3.7183,3.4707,2.9295,2.6359,4.3147,2.79,2.569,2.4599,2.4714,2.7003,2.4629,2.4478,3.3416,3.16E+09,5.2809
2017-09-04T03:22:30.338Z,45.933,-130.013,3.5585,2.8533,10.612,4.6137,2.7472,3.1708,3.2884,3.0234,3.0791,2.6207,3.2461,3.8669,3.4702,2.9351,2.6319,4.3116,2.8787,2.6447,2.4606,2.4738,2.6935,2.4776,2.4493,3.3932,3.16E+09,5.306
2017-09-04T03:22:40.338Z,45.933,-130.013,3.557,2.8521,10.6964,4.6004,2.7513,3.1825,3.3116,3.0247,3.0739,2.6166,3.2864,4.0656,3.4665,2.9505,2.6293,4.2963,3.0261,2.7274,2.4626,2.476,2.6871,2.528,2.4506,3.4365,3.16E+09,5.3482
2017-09-04T03:22:50.340Z,45.933,-130.013,3.5563,2.8489,10.7955,4.588,2.7612,3.1939,3.3405,3.0248,3.0685,2.6151,3.3159,4.2909,3.4589,2.967,2.6377,4.2613,3.2554,2.7969,2.4652,2.4787,2.6817,2.5645,2.4523,3.4595,3.16E+09,5.39775
2017-09-04T03:23:00.339Z,45.933,-130.013,3.552,2.8463,10.9041,4.5713,2.7785,3.2053,3.3696,3.0273,3.0647,2.6126,3.3529,4.5117,3.448,2.9832,2.6645,4.2272,3.4721,2.8627,2.4685,2.4814,2.6774,2.5804,2.4551,3.4879,3.16E+09,5.45205
2017-09-04T03:23:10.339Z,45.933,-130.013,3.5591,2.8442,10.9834,4.5432,2.7977,3.2186,3.4054,3.0287,3.0612,2.612,3.3823,4.6366,3.432,2.9977,2.7035,4.1996,3.5581,2.9166,2.4734,2.483,2.6755,2.5837,2.4572,3.5089,3.16E+09,5.4917
2017-09-04T03:23:20.338Z,45.933,-130.013,3.5734,2.841,11.0106,4.5165,2.8209,3.2333,3.4301,3.0339,3.0573,2.611,3.3931,4.6597,3.4148,3.0073,2.7453,4.1797,3.5703,2.9556,2.4778,2.4844,2.6755,2.5809,2.4596,3.5145,3.16E+09,5.5053
2017-09-04T03:23:30.338Z,45.933,-130.013,3.5878,2.8382,10.9968,4.5192,2.8462,3.2464,3.4368,3.0343,3.0526,2.6106,3.4151,4.633,3.396,3.0134,2.7831,4.186,3.5402,2.9714,2.4829,2.4866,2.6761,2.577,2.4624,3.5292,3.16E+09,5.4984
2017-09-04T03:23:40.339Z,45.933,-130.013,3.6,2.8341,10.9992,4.5296,2.8698,3.2588,3.4308,3.0305,3.0475,2.6111,3.463,4.6801,3.3771,3.021,2.8106,4.2108,3.5266,2.9636,2.4883,2.4885,2.6767,2.5734,2.465,3.5456,3.16E+09,5.4996
2017-09-04T03:23:50.338Z,45.933,-130.013,3.6143,2.8297,11.0353,4.5212,2.893,3.2711,3.4199,3.0223,3.0397,2.6115,3.5431,4.7998,3.3607,3.0297,2.8289,4.2649,3.6209,2.9513,2.4925,2.4899,2.6757,2.5695,2.4669,3.5464,3.16E+09,5.51765
2017-09-04T03:24:00.338Z,45.933,-130.013,3.6332,2.8245,11.1031,4.4968,2.9147,3.2823,3.4148,3.0114,3.0312,2.6108,3.6427,4.9045,3.351,3.0346,2.8409,4.3328,3.7029,2.978,2.496,2.4899,2.675,2.5865,2.4668,3.5212,3.16E+09,5.55155
2017-09-04T03:24:10.339Z,45.933,-130.013,3.652,2.8215,11.2015,4.4607,2.9355,3.2951,3.4094,3.0041,3.0232,2.6106,3.741,5.0452,3.3479,3.0313,2.8449,4.3917,3.6981,3.0439,2.5025,2.489,2.671,2.6413,2.4663,3.4683,3.16E+09,5.60075
2017-09-04T03:24:20.338Z,45.933,-130.013,3.669,2.8177,11.2505,4.418,2.9744,3.3127,3.39,2.9967,3.0146,2.6128,3.8237,5.1764,3.3499,3.0268,2.8449,4.4352,3.6826,3.0926,2.5345,2.4892,2.6673,2.6823,2.4663,3.4005,3.16E+09,5.62525
2017-09-04T03:24:30.336Z,45.933,-130.013,3.6799,2.8144,11.0609,4.366,3.1078,3.3366,3.3575,2.9862,3.0045,2.6154,3.8875,5.2309,3.3536,3.0271,2.8434,4.444,3.6483,3.1066,2.6281,2.4908,2.6625,2.705,2.4683,3.3304,3.16E+09,5.53045
2017-09-04T03:24:40.337Z,45.933,-130.013,3.6967,2.8104,10.6219,4.3008,3.3062,3.3642,3.3221,2.9778,2.9955,2.6305,3.9328,5.209,3.355,3.0749,2.8558,4.3998,3.5794,3.0993,2.7744,2.4938,2.6604,2.7032,2.4779,3.2806,3.16E+09,5.31095
2017-09-04T03:24:50.338Z,45.933,-130.013,3.7391,2.8098,10.0458,4.2258,3.525,3.3959,3.2907,2.985,2.9889,2.6551,3.9516,5.136,3.3513,3.1863,2.8814,4.321,3.493,3.0785,2.9005,2.5006,2.6791,2.69,2.5114,3.2616,3.16E+09,5.0229
2017-09-04T03:25:00.339Z,45.933,-130.013,3.8285,2.8109,9.4372,4.1367,3.7298,3.4268,3.2656,3.0885,2.9862,2.6938,3.9336,5.0271,3.3417,3.3291,2.9077,4.2274,3.4005,3.0488,2.9675,2.5117,2.7677,2.6705,2.5768,3.2535,3.16E+09,4.7186
2017-09-04T03:25:10.338Z,45.933,-130.013,3.9467,2.8079,8.878,4.0401,3.9055,3.4535,3.2599,3.3586,2.9886,2.7393,3.8831,4.8854,3.3277,3.503,2.9322,4.1338,3.3156,3.0152,2.9922,2.5431,2.9483,2.6492,2.6719,3.2421,3.16E+09,4.439
2017-09-04T03:25:20.338Z,45.933,-130.013,4.0822,2.8081,8.4667,3.9403,4.0201,3.4755,3.2776,3.6989,2.9976,2.787,3.8091,4.7562,3.3076,3.6673,2.9683,4.0386,3.2413,2.9788,2.9898,2.6133,3.1789,2.6283,2.7753,3.2155,3.16E+09,4.23335
2017-09-04T03:25:30.338Z,45.933,-130.013,4.2066,2.8062,8.2901,3.8391,4.0994,3.495,3.3246,3.9232,3.011,2.8315,3.7204,4.6704,3.283,3.7673,3.0021,3.9754,3.175,2.941,2.9761,2.6992,3.3759,2.6085,2.8764,3.1724,3.16E+09,4.14505
2017-09-04T03:25:40.339Z,45.933,-130.013,4.3081,2.8065,8.2858,3.7388,4.1667,3.5101,3.4012,4.0816,3.0284,2.873,3.6266,4.5656,3.2582,3.8008,3.0205,3.9553,3.1172,2.9011,2.9595,2.7704,3.4867,2.5895,2.9632,3.1203,3.16E+09,4.1429
2017-09-04T03:25:50.338Z,45.933,-130.013,4.3929,2.8038,8.3568,3.6417,4.2363,3.5169,3.4778,4.184,3.0483,2.9073,3.5329,4.4345,3.2431,3.8118,3.0254,4.0013,3.0672,2.8649,2.9366,2.8211,3.5517,2.5729,3.0191,3.0717,3.16E+09,4.1784
2017-09-04T03:26:00.340Z,45.933,-130.013,4.4514,2.8011,8.3967,3.5479,4.2664,3.515,3.5374,4.1956,3.0681,2.9339,3.4438,4.321,3.245,3.8192,3.0218,4.047,3.0173,2.8295,2.9081,2.8485,3.5823,2.5578,3.0391,3.0308,3.16E+09,4.19835
2017-09-04T03:26:10.338Z,45.933,-130.013,4.4712,2.7996,8.4131,3.4598,4.2632,3.5034,3.5771,4.1346,3.0864,2.9531,3.3582,4.2783,3.2633,3.8111,3.0099,4.0689,2.9767,2.7963,2.8792,2.8564,3.576,2.5441,3.0253,2.9897,3.16E+09,4.20655
2017-09-04T03:26:20.338Z,45.933,-130.013,4.462,2.8025,8.4641,3.3788,4.2661,3.4794,3.5944,4.0456,3.0981,2.9655,3.278,4.2623,3.2961,3.7926,2.9946,4.0831,2.9547,2.7658,2.8514,2.8515,3.5481,2.5322,2.9904,2.9477,3.16E+09,4.23205
2017-09-04T03:26:30.338Z,45.933,-130.013,4.4393,2.8029,8.5573,3.3039,4.2862,3.4479,3.592,3.9601,3.1057,2.9719,3.2033,4.2382,3.3351,3.7852,2.9813,4.1109,2.9251,2.737,2.825,2.8393,3.5119,2.5216,2.9467,2.9047,3.16E+09,4.27865
2017-09-04T03:26:40.338Z,45.933,-130.013,4.4169,2.7989,8.6491,3.2347,4.3391,3.4103,3.5764,3.8805,3.1065,2.9762,3.1351,4.1832,3.3746,3.7847,2.9731,4.1234,2.891,2.7099,2.8009,2.822,3.4743,2.5119,2.9012,2.8655,3.16E+09,4.32455
2017-09-04T03:26:50.340Z,45.933,-130.013,4.3978,2.7982,8.6953,3.1712,4.4098,3.3731,3.5542,3.8114,3.1036,2.9774,3.0709,4.1558,3.4124,3.7981,2.9666,4.1337,2.8603,2.6851,2.78,2.8026,3.4384,2.5041,2.856,2.846,3.16E+09,4.34765
2017-09-04T03:27:00.339Z,45.933,-130.013,4.3839,2.8016,8.7378,3.1121,4.4588,3.3344,3.5293,3.7493,3.0966,2.9769,3.0138,4.1736,3.4474,3.844,2.9691,4.1499,2.8376,2.6624,2.7594,2.783,3.4052,2.4972,2.8138,2.8624,3.16E+09,4.3689
2017-09-04T03:27:10.339Z,45.933,-130.013,4.3775,2.8022,8.7772,3.0583,4.4732,3.2963,3.5049,3.6831,3.087,2.9722,2.9609,4.1948,3.4771,3.8821,2.9753,4.1822,2.8177,2.6422,2.7375,2.7628,3.3699,2.4909,2.774,2.9073,3.16E+09,4.3886
2017-09-04T03:27:20.338Z,45.933,-130.013,4.3622,2.8002,8.7794,3.0094,4.4526,3.2606,3.4832,3.6122,3.0758,2.9675,2.9147,4.1694,3.5005,3.8873,2.9783,4.1831,2.7968,2.6239,2.717,2.742,3.3314,2.485,2.7379,2.946,3.16E+09,4.3897
2017-09-04T03:27:30.337Z,45.933,-130.013,4.3267,2.7992,8.7207,2.9635,4.4269,3.2282,3.4854,3.5432,3.0621,2.9599,2.872,4.1182,3.5204,3.863,2.9755,4.1723,2.7761,2.6065,2.6963,2.7215,3.2902,2.48,2.7054,2.9529,3.16E+09,4.36035
2017-09-04T03:27:40.339Z,45.933,-130.013,4.2842,2.8013,8.6358,2.9241,4.3864,3.1976,3.5023,3.4764,3.0469,2.9515,2.834,4.1096,3.5358,3.8225,2.9662,4.1505,2.7554,2.5919,2.6754,2.7012,3.2478,2.4758,2.6748,2.9343,3.16E+09,4.3179
2017-09-04T03:27:50.339Z,45.933,-130.013,4.2375,2.8046,8.6094,2.8922,4.3413,3.1656,3.5083,3.4116,3.0309,2.9408,2.8002,4.1681,3.551,3.7757,2.953,4.0753,2.735,2.5782,2.6574,2.6814,3.2031,2.4722,2.647,2.9035,3.16E+09,4.3047
2017-09-04T03:28:00.337Z,45.933,-130.013,4.1887,2.8125,8.6783,2.8668,4.2797,3.1339,3.4967,3.3503,3.0135,2.9295,2.7726,4.2578,3.5659,3.7283,2.9356,4.0093,2.7168,2.566,2.6419,2.6647,3.1602,2.4675,2.623,2.8687,3.16E+09,4.33915
2017-09-04T03:28:10.339Z,45.933,-130.013,4.152,2.8237,8.8115,2.8494,4.2016,3.1021,3.4746,3.2957,2.9955,2.9175,2.7477,4.3599,3.5812,3.6842,2.9162,4.0258,2.7922,2.5555,2.6288,2.6488,3.119,2.4642,2.6017,2.8336,3.16E+09,4.40575
2017-09-04T03:28:20.339Z,45.933,-130.013,4.1234,2.83,8.9722,2.8402,4.1679,3.073,3.4477,3.2468,2.9772,2.9055,2.7293,4.4982,3.5969,3.6415,2.9033,4.0587,2.9298,2.5459,2.6167,2.6344,3.0789,2.4616,2.5828,2.7993,3.16E+09,4.4861
2017-09-04T03:28:30.338Z,45.933,-130.013,4.0844,2.8342,9.1715,2.8347,4.1606,3.0461,3.4149,3.2004,2.9603,2.8944,2.7141,4.6391,3.6073,3.5995,2.9026,4.0757,3.1396,2.5382,2.606,2.6228,3.0438,2.4586,2.5667,2.7732,3.16E+09,4.58575
2017-09-04T03:28:40.340Z,45.933,-130.013,4.0379,2.8342,9.3347,2.8292,4.1369,3.0207,3.3735,3.1586,2.9424,2.886,2.7069,4.7169,3.6116,3.5672,2.911,4.094,3.3167,2.5319,2.5965,2.612,3.014,2.4574,2.5516,2.759,3.16E+09,4.66735
2017-09-04T03:28:50.339Z,45.933,-130.013,3.9869,2.8299,9.3714,2.8214,4.0924,3.0013,3.3362,3.1213,2.9261,2.8819,2.735,4.7207,3.6067,3.5416,2.927,4.1257,3.4373,2.5275,2.5872,2.6027,2.9894,2.4571,2.5387,2.7461,3.16E+09,4.6857
2017-09-04T03:29:00.339Z,45.933,-130.013,3.9402,2.8222,9.4153,2.8164,4.0389,2.9917,3.3095,3.0924,2.913,2.8813,2.7926,4.687,3.5974,3.5146,2.9454,4.1524,3.4937,2.524,2.582,2.595,2.9701,2.4557,2.5267,2.7292,3.16E+09,4.70765
2017-09-04T03:29:10.337Z,45.933,-130.013,3.9008,2.8157,9.5671,2.8189,3.9888,2.9919,3.2991,3.073,2.9033,2.8813,2.8595,4.659,3.5842,3.4892,2.9583,4.1599,3.48,2.5228,2.5762,2.5865,2.9502,2.4548,2.5148,2.7106,3.16E+09,4.78355
